,satisfied_count,pct_satisfied,move_attempts,successful_moves,failed_searches,voluntary_stays,destination_conflicts,movement_success_rate,city_mean_income,mean_neighbor_income,mean_rent,mean_utility,mean_value,mean_vision,rent_income_timescale_ratio,gini_coefficient,mean_qre_move_probability,mean_qre_accept_probability,mean_ne_move_probability,mean_qre_ne_move_gap,mean_delta_neighborhood_utility,move_accept_outcomes,move_reject_outcomes,stay_accept_outcomes,stay_reject_outcomes,qre_nonconvergence_count,ne_following_rate
118,280,88.0503144654088,318,12,288,11,7,0.03773584905660377,0.6401574235844851,0.5934150170183805,0.4732449460659923,0.35978799149838003,1.0726860452008384,4.056603773584905,10.0,0.3459594244118276,0.6645131549770175,0.4086117807389264,0.8333333333333334,0.3165658175460441,-0.008501618265032164,8,11,4,7,0,0.13333333333333333
119,271,85.22012578616352,318,14,289,10,5,0.0440251572327044,0.6435297149701936,0.5967672670661179,0.473540666396203,0.3606108408459489,1.0732609987175572,4.056603773584905,10.0,0.3475027039453311,0.6572558150838621,0.391999007387387,0.8620689655172413,0.337067192646953,0.008786439223949392,6,13,5,5,0,0.06896551724137931
120,269,84.59119496855345,318,14,291,8,5,0.0440251572327044,0.6451151590805932,0.5978796152068007,0.4739267401838974,0.3632086858923005,1.0879115952888927,4.056603773584905,10.0,0.3479978771757939,0.5944129318887315,0.39655110361090024,0.7777777777777778,0.3968330324076194,0.00041006198938827257,6,13,4,4,0,0.0
121,270,84.90566037735849,318,12,288,13,5,0.03773584905660377,0.6427676931095038,0.5979072289990479,0.47425569315441124,0.3636754786723425,1.0938207103506592,4.056603773584905,10.0,0.344379127235225,0.6021137405764673,0.3979558448120376,0.7333333333333333,0.38982690834762146,-0.0016455961564326548,5,12,6,7,0,0.0
122,266,83.64779874213836,318,16,282,14,6,0.050314465408805034,0.6405773746806882,0.5956403932266344,0.47454688799377254,0.3687807250758293,1.1025262008161443,4.056603773584905,10.0,0.34213917075943545,0.5868798611044103,0.3951073236939077,0.75,0.3824017577049592,-0.000688728731404218,5,17,5,9,0,0.027777777777777776
123,268,84.27672955974843,318,11,294,8,5,0.03459119496855346,0.6422998927854967,0.5950302604280828,0.4748371815454213,0.36903915200932436,1.100858357027089,4.056603773584905,10.0,0.34406125906802876,0.6300274116979205,0.38923013998334205,0.8333333333333334,0.3681310321337903,0.009886583700377113,9,7,2,6,0,0.125
124,268,84.27672955974843,318,15,295,8,0,0.04716981132075472,0.6403279440471641,0.5910055700000527,0.47489678305821287,0.37447286017288145,1.101359249969641,4.056603773584905,10.0,0.3394336028596914,0.579210862045165,0.397894570014769,0.782608695652174,0.4123074539783301,-0.004211319526622757,6,9,4,4,0,0.0
125,268,84.27672955974843,318,10,296,11,1,0.031446540880503145,0.6433193905857362,0.5936454041388258,0.47488877827873466,0.37315907472574267,1.097713115518447,4.056603773584905,10.0,0.3410143680534463,0.554308593341614,0.39259659301884164,0.7727272727272727,0.43762202059722416,-0.003079564377802747,4,7,3,8,0,0.0
126,272,85.53459119496856,318,7,302,9,0,0.0220125786163522,0.642930375936892,0.5933129980434784,0.47485640438223753,0.3729830755402057,1.0951821047872494,4.056603773584905,10.0,0.34114602136115035,0.554523589001657,0.3917858000559875,0.75,0.4370138401364678,-0.0075669585106887,4,3,6,3,0,0.0
127,276,86.79245283018868,318,12,298,8,0,0.03773584905660377,0.642885149553401,0.5927398602892799,0.4748054740422037,0.3748286183821846,1.1022959472358447,4.056603773584905,10.0,0.34209503680775977,0.6114998150456223,0.3955116611415704,0.85,0.3844210547838087,0.0013895307130930637,3,9,3,5,0,0.0
128,272,85.53459119496856,318,14,299,5,0,0.0440251572327044,0.6411209771746679,0.5899706992850909,0.4746278575261658,0.37731288498767557,1.1092537877296336,4.056603773584905,10.0,0.3417091850327423,0.5787416778281154,0.3897147889491376,0.631578947368421,0.39381543339702746,0.0036505832065957767,6,8,0,5,0,0.0
129,276,86.79245283018868,318,9,299,7,3,0.02830188679245283,0.643496726969791,0.593815068532929,0.47455796654686766,0.37387726328071913,1.1047357840658756,4.056603773584905,10.0,0.3429732086054458,0.5563362366107585,0.3894144245496836,0.6842105263157895,0.42248045191352696,0.0018503441742340782,7,5,1,6,0,0.0
130,277,87.10691823899371,318,8,301,7,2,0.025157232704402517,0.6423837679071728,0.5938724529002783,0.47453578945934294,0.37195251096108845,1.1027199890335961,4.056603773584905,10.0,0.34319412971935437,0.6138723025637965,0.3972889374212012,0.7058823529411765,0.3715289107110036,-0.0001100970867835707,3,7,1,6,0,0.058823529411764705
131,276,86.79245283018868,318,13,292,11,2,0.040880503144654086,0.645673573386771,0.5949998951589386,0.4748050142609577,0.3719953180058552,1.1090590026112306,4.056603773584905,10.0,0.34621625970328385,0.581136830104744,0.397884939118558,0.6153846153846154,0.40302361528700836,-0.0022764160981849227,5,10,5,6,0,0.038461538461538464
132,280,88.0503144654088,318,11,292,12,3,0.03459119496855346,0.6438112164009181,0.5926905864001145,0.47481052104008303,0.3711490578405679,1.0999311008620642,4.056603773584905,10.0,0.3442996365310438,0.6026972915568231,0.39447060964037195,0.8846153846153846,0.3919889144936865,0.0007750000743489021,3,11,6,6,0,0.0
133,282,88.67924528301887,318,8,301,9,0,0.025157232704402517,0.6434462617515798,0.5919446287562924,0.47474346399178985,0.36711418038103816,1.0953074821405857,4.056603773584905,10.0,0.3439391948313535,0.5494134146895904,0.3920748798195007,0.6470588235294118,0.4391990017541504,0.0009492621550635663,1,7,4,5,0,0.0
134,283,88.99371069182389,318,8,302,8,0,0.025157232704402517,0.6442957856630729,0.5934544017000836,0.4747448264595253,0.3685021377099448,1.0973478782635284,4.056603773584905,10.0,0.34164235605107707,0.4983185897989465,0.38755135764106985,0.625,0.42001104551088647,0.0007207909892282573,2,6,4,4,0,0.0625
135,280,88.0503144654088,318,8,300,10,0,0.025157232704402517,0.6474854101849405,0.5977211473485387,0.4750037435749374,0.367767489386045,1.0988441799458735,4.056603773584905,10.0,0.34172666946181907,0.5683948623663475,0.3888290589801115,0.7777777777777778,0.41476388578477974,0.0039194559222521415,4,4,3,7,0,0.05555555555555555
136,281,88.36477987421384,318,10,298,4,6,0.031446540880503145,0.6489954265752528,0.5970379018455843,0.47542425315031367,0.36727548052116293,1.0981948943498234,4.056603773584905,10.0,0.3416425985808662,0.6336846882130808,0.4013021647762652,0.8,0.3535540526786957,-0.0050551910540036285,4,12,1,3,0,0.05
137,284,89.30817610062893,318,6,299,10,3,0.018867924528301886,0.6493626741188921,0.598816790725011,0.47568836622472743,0.36455393320262475,1.0880081239144201,4.056603773584905,10.0,0.3402786600675598,0.5329343305914448,0.3877023014495735,0.6842105263157895,0.4487254377729185,-0.007560893109021847,3,6,4,6,0,0.0
138,287,90.25157232704403,318,6,302,8,2,0.018867924528301886,0.6513499068161757,0.5995662390860277,0.4761734159365903,0.3630190928351023,1.0872993728964522,4.056603773584905,10.0,0.34181600383789257,0.5895596647066383,0.3878799688582532,0.8125,0.39507206831900465,0.00030381560406475723,5,3,3,5,0,0.0
139,287,90.25157232704403,318,9,302,5,2,0.02830188679245283,0.6503712150919447,0.6033872243171515,0.476436138290946,0.3671434406306902,1.0899078172455774,4.056603773584905,10.0,0.3415602341065864,0.5536595681323315,0.3930300337058838,0.8125,0.43429810500523125,-0.0056128174937776915,5,6,0,5,0,0.0
140,284,89.30817610062893,318,11,289,7,11,0.03459119496855346,0.6501209779208093,0.6037504519972469,0.4770496557589851,0.3673121665094617,1.0610081519317485,4.056603773584905,10.0,0.342692689976021,0.7576459404148457,0.4098637871037553,0.9310344827586207,0.24209270171711939,-0.004938936064955205,12,10,5,2,0,0.1724137931034483
141,276,86.79245283018868,318,11,279,16,12,0.03459119496855346,0.6506269218572233,0.6031725841562867,0.47771129613960683,0.3686688732336133,1.096139323562147,4.056603773584905,10.0,0.3442806007146504,0.6985563761215577,0.40095904733340043,0.8461538461538461,0.2918480306179968,0.00975251073682181,11,12,8,8,0,0.15384615384615385
142,274,86.16352201257861,318,9,295,9,5,0.02830188679245283,0.6481528454140225,0.601613651980328,0.47800626675648006,0.3686516128421139,1.095942252916705,4.056603773584905,10.0,0.34609140890857026,0.6223070650594119,0.3977168571900103,0.8260869565217391,0.37107349642522136,0.001327393963914967,4,10,5,4,0,0.13043478260869565
143,268,84.27672955974843,318,14,288,8,8,0.0440251572327044,0.6479627091255828,0.602217768455817,0.4783240419220705,0.36824233765930137,1.0911440197326716,4.056603773584905,10.0,0.34621956873086024,0.6688744111409896,0.4002235521611858,0.7666666666666667,0.3109071412558536,0.00022232923784502127,5,17,3,5,0,0.03333333333333333
144,268,84.27672955974843,318,11,293,8,6,0.03459119496855346,0.646003781137222,0.5984874104713502,0.4785144114066206,0.3663753332154353,1.0780182553497637,4.056603773584905,10.0,0.3462783812985597,0.6945618142950933,0.4065932509050878,0.88,0.3015305442352172,-0.0068432959342958595,9,8,5,3,0,0.12
145,271,85.22012578616352,318,13,291,9,5,0.040880503144654086,0.6445566036453027,0.5976322191067972,0.4784590400947566,0.36482525535938076,1.0619413475991315,4.056603773584905,10.0,0.3448235935469146,0.659197702497933,0.40247912042640027,0.8888888888888888,0.3378659991086725,-0.00014739788211107937,8,10,3,6,0,0.14814814814814814
146,271,85.22012578616352,318,10,295,12,1,0.031446540880503145,0.6461653660160245,0.600261431928734,0.4785986468822488,0.36483231240398206,1.0724219077713524,4.056603773584905,10.0,0.3449079019023944,0.6487075508197195,0.398760413752861,0.8695652173913043,0.3441664111317209,0.008569629184891112,9,2,7,5,0,0.043478260869565216
147,270,84.90566037735849,318,9,289,7,13,0.02830188679245283,0.6474014533367952,0.5993033661730625,0.478856716473649,0.36324281030512007,1.064586806040533,4.056603773584905,10.0,0.347023603785785,0.6473475564160426,0.40706290822549007,0.8275862068965517,0.33375669677213826,-0.013569600512768199,11,11,1,6,0,0.034482758620689655
148,276,86.79245283018868,318,6,301,10,1,0.018867924528301886,0.6473224620891177,0.5985932566259647,0.478931653599231,0.3602738102438523,1.0616579900215544,4.056603773584905,10.0,0.346149873911729,0.6071170052903069,0.3925342662138167,0.7647058823529411,0.38067511017336564,0.008082019179223465,3,4,3,7,0,0.0
149,278,87.42138364779875,318,10,301,7,0,0.031446540880503145,0.6469969891838718,0.5967855753968565,0.4788773373458048,0.3620498271192769,1.0650917027997326,4.056603773584905,10.0,0.34617111646974785,0.5505547716715842,0.3845677408888221,0.6470588235294118,0.43955982294748636,0.0007550723632301482,3,7,2,5,0,0.0
150,281,88.36477987421384,318,10,292,8,8,0.031446540880503145,0.6468157813074072,0.5971645036229787,0.4787431616962961,0.3633131820126633,1.0646505622440048,4.056603773584905,10.0,0.34625266218240913,0.6540261944382839,0.3847789053243674,0.8076923076923077,0.31258073457602376,0.01354696566014075,8,10,2,6,0,0.11538461538461539
151,282,88.67924528301887,318,8,299,8,3,0.025157232704402517,0.6444069678417534,0.5961911564808681,0.478512278114821,0.36217740987701696,1.0648498770250803,4.056603773584905,10.0,0.34439591189761276,0.638567417932237,0.39887992445241777,0.8421052631578947,0.35627465302408384,-0.0014801743327810476,5,6,3,5,0,0.10526315789473684
152,281,88.36477987421384,318,7,299,11,1,0.0220125786163522,0.641867376515999,0.5934342860715549,0.47813554764965915,0.3663730434478946,1.0781091924160087,4.056603773584905,10.0,0.3427998073455736,0.6127880642765934,0.39083947599999774,0.631578947368421,0.37117266090641055,0.006384659570190702,4,4,3,8,0,0.05263157894736842
153,279,87.73584905660377,318,9,296,12,1,0.02830188679245283,0.6417880687710305,0.5938448265624106,0.47778508262182506,0.36664909247496646,1.0758731321543378,4.056603773584905,10.0,0.34158501868469116,0.5845177219655956,0.3788023128340548,0.7727272727272727,0.40099487276349544,0.0061600898188573115,5,5,6,6,0,0.0
154,277,87.10691823899371,318,13,289,13,3,0.040880503144654086,0.6408560545743754,0.5963219385658189,0.47744972449665257,0.3689411742713742,1.0860122258743405,4.056603773584905,10.0,0.34227677767478903,0.5917628049877769,0.37565363053561673,0.7586206896551724,0.3894280470542169,0.009253246652693545,3,13,7,6,0,0.0
155,277,87.10691823899371,318,11,293,8,6,0.03459119496855346,0.6440363655739809,0.5989497257853006,0.47762302906751913,0.36616441442189723,1.0817678720483819,4.056603773584905,10.0,0.3435814430762758,0.6303213012476448,0.3950999135957801,0.76,0.34889855222075333,-0.0004266633919383822,3,14,5,3,0,0.12
156,277,87.10691823899371,318,12,296,6,4,0.03773584905660377,0.6442076405767426,0.5980128484225532,0.4777553958542849,0.3647431841684248,1.0752062523008583,4.056603773584905,10.0,0.3464951342516178,0.5844255356029074,0.3903367061874128,0.6818181818181818,0.36922706478116396,0.0037886691728814034,3,13,2,4,0,0.0
157,272,85.53459119496856,318,16,285,6,11,0.050314465408805034,0.6477901270559675,0.5999713833691791,0.4780854723137958,0.3656366999050315,1.0815042405479594,4.056603773584905,10.0,0.34948097114587884,0.6621302261086536,0.3971883693888688,0.8181818181818182,0.3135703123861536,0.0030868823104237358,12,15,3,3,0,0.18181818181818182
158,268,84.27672955974843,318,9,293,10,6,0.02830188679245283,0.6473988064567254,0.6007179968359866,0.4782488378233639,0.36557842955284153,1.0846136099832964,4.056603773584905,10.0,0.3485200137415214,0.6914128568389173,0.4017810145938532,0.84,0.3028282583441399,0.009906946720248585,6,9,8,2,0,0.08
159,268,84.27672955974843,318,10,292,10,6,0.031446540880503145,0.6466337102691366,0.5988685619346411,0.4784103919460264,0.36894109150011056,1.088671710870609,4.056603773584905,10.0,0.34834284942509863,0.616465616329584,0.3990638964613813,0.7692307692307693,0.3738435693939826,0.007030961709836038,6,10,4,6,0,0.07692307692307693
160,271,85.22012578616352,318,7,305,5,1,0.0220125786163522,0.6479048770623256,0.5997132013194864,0.4785442458944644,0.3685550105234569,1.0902217317164802,4.056603773584905,10.0,0.3504685018812024,0.6257196251425413,0.38578840709546736,0.6923076923076923,0.34934994647260287,0.002671454222215929,3,5,2,3,0,0.15384615384615385
161,275,86.47798742138365,318,9,300,5,4,0.02830188679245283,0.650843698532323,0.6040998763283782,0.47886062788396333,0.3667214421075484,1.0830180284017372,4.056603773584905,10.0,0.35417739526203484,0.5907903575459839,0.3943290500399994,0.8888888888888888,0.38163219156094536,0.0007725835670467687,6,7,2,3,0,0.0
162,276,86.79245283018868,318,12,292,9,5,0.03773584905660377,0.6494700814966201,0.6047494362954106,0.47921080543007205,0.3761114822087954,1.113957790286411,4.056603773584905,10.0,0.3536496622594443,0.6793608523539715,0.40506173182558525,0.7692307692307693,0.2619675316874062,-0.0017710213162879175,10,7,2,7,0,0.19230769230769232
163,273,85.84905660377359,318,12,282,14,10,0.03773584905660377,0.6500391855302162,0.6042508407606307,0.4797220318026312,0.37830673559661626,1.1087251263512938,4.056603773584905,10.0,0.3546671593369899,0.6721890167981684,0.40742351302725865,0.8333333333333334,0.3214378977819454,-0.003446179288304526,8,14,9,5,0,0.1111111111111111
164,270,84.90566037735849,318,16,288,8,6,0.050314465408805034,0.6502061535895994,0.6050789773786349,0.4800786770189214,0.38436233148356974,1.1338690295214509,4.056603773584905,10.0,0.3571186863726399,0.652334387172936,0.39822384793669857,0.7666666666666667,0.3325847179695905,0.0035133268194710568,12,10,2,6,0,0.1
165,266,83.64779874213836,318,13,292,10,3,0.040880503144654086,0.6507074544891539,0.6032126224444626,0.4805157103192667,0.3825843479574328,1.1254009190572192,4.056603773584905,10.0,0.3571573666426804,0.6516492620139094,0.3938711795750041,0.7692307692307693,0.3313399556000001,-0.004524874416940947,6,10,4,6,0,0.07692307692307693
166,256,80.50314465408805,318,19,287,7,5,0.059748427672955975,0.6481943762918544,0.6014821077176734,0.4805466605750869,0.3862706238662703,1.1289081672232522,4.056603773584905,10.0,0.3557525681909519,0.6492941666172539,0.39924492409956075,0.7096774193548387,0.3367180897081605,0.003050604898151622,12,12,2,5,0,0.03225806451612903
167,255,80.18867924528301,318,14,284,13,7,0.0440251572327044,0.6473890471168274,0.6005907075476928,0.4805557345949441,0.38677507306400455,1.1253255759514873,4.056603773584905,10.0,0.3557656665986477,0.6012504916606878,0.4006062871840394,0.8823529411764706,0.39061959877638763,0.00015533475399998094,8,13,5,8,0,0.029411764705882353
168,256,80.50314465408805,318,10,295,11,2,0.031446540880503145,0.6471893338010026,0.5995878332939649,0.48052434363054836,0.385998902789869,1.123693119894137,4.056603773584905,10.0,0.3559046209455723,0.5918538229273917,0.3905313916119962,0.8695652173913043,0.38353273093926765,0.006791294863565632,3,9,2,9,0,0.08695652173913043
169,262,82.38993710691824,318,9,303,5,1,0.02830188679245283,0.6466791146786897,0.5987897107301309,0.4804155092362511,0.38833305272992213,1.1253246881688295,4.056603773584905,10.0,0.35689483998527294,0.532532610345734,0.3916054834206197,0.6666666666666666,0.4257560733795382,-0.0010892638524627573,3,7,3,2,0,0.0
170,264,83.01886792452831,318,13,293,7,5,0.040880503144654086,0.6496154791573793,0.6043147110072943,0.48046650446273775,0.38488463974339493,1.1236882361249365,4.056603773584905,10.0,0.358874839294274,0.5567510190102068,0.3982714930923686,0.68,0.4301344957776003,0.00046543762059533366,6,12,2,5,0,0.0
171,272,85.53459119496856,318,9,304,4,1,0.02830188679245283,0.6504673764704606,0.6054370484462395,0.48085017311276423,0.3838629180289803,1.1291620561271956,4.056603773584905,10.0,0.35891014572646385,0.5393916833449495,0.3993012795624505,0.6428571428571429,0.422757480471014,-0.006750455425912709,3,7,1,3,0,0.0
172,279,87.73584905660377,318,6,304,8,0,0.018867924528301886,0.6528766506466523,0.6075040889539705,0.4813835748539881,0.3792300917371735,1.1131268354969284,4.056603773584905,10.0,0.35825080906676754,0.571080147065222,0.3951160277904963,0.7142857142857143,0.37655295791320087,4.0350348103943e-05,2,4,5,3,0,0.0
173,284,89.30817610062893,318,7,297,14,0,0.0220125786163522,0.6561281818669458,0.6110394738393535,0.48211958783640413,0.3799094591252573,1.10923471178941,4.056603773584905,10.0,0.35679933702044697,0.5643358336223239,0.3903105053519416,0.7142857142857143,0.40676124190146334,0.0001938338882900821,0,7,4,10,0,0.0
174,284,89.30817610062893,318,9,297,11,1,0.02830188679245283,0.6563578247567482,0.6114769719239623,0.4827705009807736,0.3795531848606195,1.106584616488314,4.056603773584905,10.0,0.3596048420678015,0.5319780181158438,0.3891331259447503,0.7142857142857143,0.4065730419277868,-0.0003552484831435739,3,7,6,5,0,0.0
175,280,88.0503144654088,318,13,294,11,0,0.040880503144654086,0.6546511030321576,0.6098947820569713,0.4832709807616824,0.37400063868500816,1.0967324185455187,4.056603773584905,10.0,0.3610498966648976,0.5477783174963345,0.3918144262749484,0.6666666666666666,0.4427486671335407,0.0006161386903439867,4,9,5,6,0,0.0
176,279,87.73584905660377,318,11,296,10,1,0.03459119496855346,0.6527156069927432,0.6075532060076873,0.4836075572980009,0.3777828436346315,1.1029341292405854,4.056603773584905,10.0,0.359385890637401,0.5533390698238998,0.39243255346434575,0.6818181818181818,0.4252171625555357,-0.0008987281170952112,4,8,3,7,0,0.0
177,275,86.47798742138365,318,12,296,7,3,0.03773584905660377,0.6477073114133477,0.6040541093688229,0.483500255328331,0.37954688130275976,1.1046267369426477,4.056603773584905,10.0,0.3566123679419366,0.5858510699048174,0.39133185778089585,0.7727272727272727,0.40074729041213697,0.003246861963422182,6,9,3,4,0,0.045454545454545456
178,271,85.22012578616352,318,16,293,7,2,0.050314465408805034,0.6489564976313879,0.6050111034308364,0.48356782683670585,0.3755280501287436,1.0967690640239394,4.056603773584905,10.0,0.3567275824943006,0.5497185744668902,0.392585877392086,0.84,0.42480299192549964,0.0014771142537144822,5,13,4,3,0,0.0
179,272,85.53459119496856,318,10,289,14,5,0.031446540880503145,0.6499266367134113,0.6049937341167309,0.4836291950949419,0.37249203123652,1.0978685275849906,4.056603773584905,10.0,0.3607395650768177,0.6498207859472794,0.3986684868075542,0.7931034482758621,0.3351204256384116,-0.005361826203037572,2,13,8,6,0,0.13793103448275862
180,266,83.64779874213836,318,18,287,10,3,0.05660377358490566,0.6479448453041611,0.6046790959828665,0.4835377154248502,0.37167071334557394,1.0955548907216324,4.056603773584905,10.0,0.36213945179343043,0.6074688986646527,0.3896045816171445,0.6774193548387096,0.36921293450792025,-0.0031014803702461334,7,14,2,8,0,0.0
181,266,83.64779874213836,318,14,282,12,10,0.0440251572327044,0.6484329546037301,0.605945869252647,0.4835823299855923,0.3723421017187999,1.094054769401963,4.056603773584905,10.0,0.36357218092750254,0.6225515438227704,0.3908677576198954,0.6388888888888888,0.3399283688361779,0.009771636579696924,13,11,3,9,0,0.1388888888888889
182,261,82.0754716981132,318,16,284,10,8,0.050314465408805034,0.6497278818959024,0.6098415015538187,0.4837972925737186,0.3758274625873212,1.0943363243453081,4.056603773584905,10.0,0.3639943083566659,0.6151482319004454,0.3956857936846892,0.7647058823529411,0.32671447639619566,0.0062909583514450685,9,15,2,8,0,0.058823529411764705
183,261,82.0754716981132,318,16,284,13,5,0.050314465408805034,0.6471751652054745,0.6045473741853477,0.4839971801482932,0.37745787844868267,1.1049438180736697,4.056603773584905,10.0,0.3640350192377555,0.6230614381221842,0.3974065208653832,0.7941176470588235,0.3618109755357249,-0.0037822439046238084,8,13,5,8,0,0.029411764705882353
184,263,82.70440251572327,318,16,291,10,1,0.050314465408805034,0.647039542262635,0.6014778813880224,0.4839503810506541,0.37833820063789775,1.1094441245290565,4.056603773584905,10.0,0.364177346237444,0.6025573746551454,0.3974400976157612,0.7407407407407407,0.3587185773905719,-5.8734187311487925e-05,8,9,5,5,0,0.037037037037037035
185,264,83.01886792452831,318,14,288,11,5,0.0440251572327044,0.6466671747965228,0.6010181819632723,0.4836643442584178,0.37296341365837493,1.1192011712732504,4.056603773584905,10.0,0.3651305205752535,0.5587954829442713,0.3900252265122533,0.6,0.4034148864525318,0.002592136956802382,10,9,6,5,0,0.0
186,266,83.64779874213836,318,15,287,14,2,0.04716981132075472,0.6444445287519605,0.5983137103815809,0.483274381322289,0.3771485903761003,1.0981143508057354,4.056603773584905,10.0,0.3607488802984984,0.5298448638263543,0.3895450325679899,0.6129032258064516,0.4259305529405472,-0.0008896027327016467,10,7,4,10,0,0.0
187,264,83.01886792452831,318,13,294,9,2,0.040880503144654086,0.6455037116926522,0.6010103395814163,0.4828679016908963,0.37403162884523294,1.104347238554638,4.056603773584905,10.0,0.3633496248158907,0.5635194213808735,0.3884779341848495,0.7083333333333334,0.36953000496535865,0.0024571295034465884,8,7,3,6,0,0.041666666666666664
188,266,83.64779874213836,318,9,292,15,2,0.02830188679245283,0.6466857987282255,0.6001046969763776,0.48278447952447195,0.38167420880058617,1.1007239175421146,4.056603773584905,10.0,0.36136671570150347,0.5972425678499713,0.40121173793118065,0.6538461538461539,0.3504479798411575,-0.008295855795576053,3,8,6,9,0,0.15384615384615385
189,263,82.70440251572327,318,19,288,11,0,0.059748427672955975,0.6487513822695996,0.6025636274415939,0.4826632479820104,0.3769077783328142,1.1015524362022016,4.056603773584905,10.0,0.3633856462959786,0.5919817252494736,0.3925664768986551,0.7666666666666667,0.3951118131516111,-0.00035150929564096804,9,10,3,8,0,0.03333333333333333
190,267,83.9622641509434,318,6,295,11,6,0.018867924528301886,0.6511545545865516,0.6039629061474091,0.4827992340631406,0.3768658340849129,1.1091553822420896,4.056603773584905,10.0,0.3645133645831613,0.6456424970152814,0.39707898714716033,0.8260869565217391,0.350757854008818,0.004476005242162826,3,9,3,8,0,0.043478260869565216
191,270,84.90566037735849,318,13,289,11,5,0.040880503144654086,0.6514423048100365,0.60390975352679,0.48287004225071867,0.3767701818465511,1.0778768616650227,4.056603773584905,10.0,0.3645864344572216,0.6284144757770257,0.3736393158148347,0.7241379310344828,0.3616085069951693,0.006567543974805896,6,12,4,7,0,0.10344827586206896
192,266,83.64779874213836,318,12,287,12,7,0.03773584905660377,0.6553341366817073,0.6081405593269406,0.4831562334572165,0.37648300508982324,1.0944727664540155,4.056603773584905,10.0,0.3686764745940192,0.6245028430659187,0.39582455097256247,0.8064516129032258,0.36071116389984054,0.003730091833559031,8,11,4,8,0,0.0967741935483871
193,265,83.33333333333333,318,14,295,6,3,0.0440251572327044,0.6534750898306917,0.6066549142893697,0.4833355105849855,0.380514841937075,1.1027672642840274,4.056603773584905,10.0,0.366143155462745,0.58917975617754,0.3977577941903737,0.6956521739130435,0.39062882094347573,0.0023585454872250096,6,11,2,4,0,0.043478260869565216
194,270,84.90566037735849,318,10,290,10,8,0.031446540880503145,0.6563059739287899,0.6098443512599967,0.483761637802551,0.3739625847297464,1.094055201764309,4.056603773584905,10.0,0.3672173851406748,0.623678197115395,0.3999607340079567,0.8571428571428571,0.3710620000425596,0.002196049296541765,11,7,3,7,0,0.03571428571428571
195,267,83.9622641509434,318,11,288,12,7,0.03459119496855346,0.655337530715135,0.6081603561327174,0.4841018035279198,0.3722163379671962,1.0988850981718317,4.056603773584905,10.0,0.36921273481894157,0.6770448118915694,0.39957131642203625,0.8,0.3124230854124496,0.0014222658614050272,6,12,7,5,0,0.06666666666666667
196,269,84.59119496855345,318,12,280,15,11,0.03773584905660377,0.6540567833241194,0.6053009682179918,0.48429380696857266,0.3705968476946397,1.0812613795531683,4.056603773584905,10.0,0.3683370805705475,0.6356555912982798,0.39906921644530097,0.7894736842105263,0.35511413881563736,0.003173337327427217,13,10,7,8,0,0.07894736842105263
197,261,82.0754716981132,318,15,289,11,3,0.04716981132075472,0.6548590523117583,0.6051706294612826,0.48437792003017394,0.37142277620392466,1.0949152951816863,4.056603773584905,10.0,0.3692224225315437,0.5813651390149798,0.3876998720458247,0.6896551724137931,0.3939436422368787,0.0027639706644228806,5,13,5,6,0,0.06896551724137931
198,266,83.64779874213836,318,12,291,10,5,0.03773584905660377,0.656594246487389,0.6070769193317725,0.4844617263180105,0.37186662828437106,1.09764480507055,4.056603773584905,10.0,0.37004558676752297,0.6017162107257037,0.38378129152671764,0.7037037037037037,0.3726145117700958,0.01874436110179765,8,9,2,8,0,0.037037037037037035
199,264,83.01886792452831,318,10,295,11,2,0.031446540880503145,0.6577868738120911,0.6082547652608961,0.4846471642351367,0.370673722631491,1.0934298145645482,4.056603773584905,10.0,0.37210926918773213,0.5851697065506296,0.39934448386046706,0.6956521739130435,0.39171859129899483,-0.002047681608827489,6,6,2,9,0,0.043478260869565216
200,265,83.33333333333333,318,13,290,8,7,0.040880503144654086,0.6575375678340856,0.6065058648783038,0.48479084528663224,0.3667017760557752,1.0743548514203114,4.056603773584905,10.0,0.37540119849759135,0.6146841221413233,0.3999313231602653,0.7857142857142857,0.37946074170765876,0.00505646988757883,9,11,4,4,0,0.07142857142857142
201,269,84.59119496855345,318,10,298,7,3,0.031446540880503145,0.657389493264756,0.6057406296918171,0.4848103560042628,0.364137833795667,1.092010015038944,4.056603773584905,10.0,0.37561105364232383,0.631258465255698,0.3954973958184108,0.65,0.3506136200772881,-0.008546052927516508,4,9,2,5,0,0.05
202,269,84.59119496855345,318,13,291,9,5,0.040880503144654086,0.6563803753297497,0.6039382986403099,0.48474539194184546,0.36291539890508256,1.093060253752043,4.056603773584905,10.0,0.3754271913142997,0.5980254285360964,0.39084348688674797,0.6296296296296297,0.3691278853104886,0.0066617886043472225,10,8,3,6,0,0.037037037037037035
203,270,84.90566037735849,318,16,283,12,7,0.050314465408805034,0.6609943173460552,0.6135420686475693,0.4848589616790116,0.3612587870633959,1.0851654209133497,4.056603773584905,10.0,0.3804740507741633,0.5758572921668075,0.3941383414388382,0.7142857142857143,0.41360359213475306,0.00888233409515124,12,11,6,6,0,0.0
204,264,83.01886792452831,318,13,283,9,13,0.040880503144654086,0.6601226948971272,0.6109908183953867,0.4853991861778656,0.36341780384591615,1.0729222352823733,4.056603773584905,10.0,0.3805787284985096,0.6649972594116152,0.40011381589448214,0.7714285714285715,0.32280961769221383,0.0011933432345201064,6,20,3,6,0,0.14285714285714285
