run_id,theta,risk_aversion,discount_factor,rationality,vision_radius,pct_satisfied,movement_success_rate,mean_rent
151,1.8754987567663193,0.5960511893033982,0.5791047522798181,6.38245702534914,3,82.6086956521739,0.043478260869565216,0.5908277772141516
152,1.8754987567663193,0.5854578845202923,0.02974625024944544,6.38245702534914,3,83.92857142857143,0.05357142857142857,0.6654376404400544
153,1.8754987567663193,0.5854578845202923,0.5791047522798181,3.545680762268603,3,80.70175438596492,0.02631578947368421,0.5999724185130348
154,1.8754987567663193,0.5854578845202923,0.5791047522798181,6.38245702534914,4,82.45614035087719,0.05263157894736842,0.622110785758743
155,1.8754987567663193,0.5854578845202923,0.5791047522798181,6.38245702534914,3,94.01709401709402,0.017094017094017096,0.6493645063213268
156,1.2620045207440853,0.27651194706559185,0.6649526944383979,6.41804376989603,7,89.28571428571429,0.026785714285714284,0.6768099242387277
157,0.11109127104282379,0.27651194706559185,0.6649526944383979,6.41804376989603,7,88.49557522123894,0.02654867256637168,0.6119623655897649
158,1.2620045207440853,0.28201121762394904,0.6649526944383979,6.41804376989603,7,86.08695652173913,0.043478260869565216,0.6106524109508175
159,1.2620045207440853,0.27651194706559185,0.10043797362595797,6.41804376989603,7,90.51724137931035,0.017241379310344827,0.5890331261199846
160,1.2620045207440853,0.27651194706559185,0.6649526944383979,4.956603715196252,7,84.34782608695652,0.02608695652173913,0.6487466693974314
161,1.2620045207440853,0.27651194706559185,0.6649526944383979,6.41804376989603,10,88.9908256880734,0.045871559633027525,0.622518682664502
162,1.2620045207440853,0.28201121762394904,0.10043797362595797,4.956603715196252,10,86.60714285714286,0.044642857142857144,0.6341699182975747
163,0.11109127104282379,0.27651194706559185,0.10043797362595797,4.956603715196252,10,90.5982905982906,0.03418803418803419,0.6469773759260199
164,0.11109127104282379,0.28201121762394904,0.6649526944383979,4.956603715196252,10,93.16239316239316,0.017094017094017096,0.6355666865253699
165,0.11109127104282379,0.28201121762394904,0.10043797362595797,6.41804376989603,10,89.38053097345133,0.02654867256637168,0.5799084341532091
166,0.11109127104282379,0.28201121762394904,0.10043797362595797,4.956603715196252,7,94.87179487179488,0.0,0.5840364628059573
167,0.11109127104282379,0.28201121762394904,0.10043797362595797,4.956603715196252,10,91.52542372881356,0.01694915254237288,0.6468505344694098
168,1.648381421342492,0.7579756520688534,0.3067839751020074,3.013918592594564,9,82.45614035087719,0.05263157894736842,0.63825827179228
169,0.8788474276661873,0.7579756520688534,0.3067839751020074,3.013918592594564,9,87.93103448275862,0.02586206896551724,0.5747450209877835
170,1.648381421342492,0.7704811468720436,0.3067839751020074,3.013918592594564,9,85.96491228070175,0.043859649122807015,0.6152361798692684
